sample_id,taxa,count_per_L,biomass_per_L,measurement_method
46,Dinophysis brevisulcus,20.0,,microscopy
49,Dinophysis brevisulcus,20.0,,microscopy
51,Dinophysis brevisulcus,0.0,,microscopy
55,Dinophysis brevisulcus,0.0,,microscopy
58,Dinophysis brevisulcus,0.0,,microscopy
60,Dinophysis brevisulcus,20.0,,microscopy
63,Dinophysis brevisulcus,20.0,,microscopy
65,Dinophysis brevisulcus,0.0,,microscopy
69,Dinophysis brevisulcus,0.0,,microscopy
70,Dinophysis brevisulcus,0.0,,microscopy
73,Dinophysis brevisulcus,0.0,,microscopy
75,Dinophysis brevisulcus,0.0,,microscopy
78,Dinophysis brevisulcus,20.0,,microscopy
80,Dinophysis brevisulcus,40.0,,microscopy
84,Dinophysis brevisulcus,0.0,,microscopy
85,Dinophysis brevisulcus,0.0,,microscopy
87,Dinophysis brevisulcus,0.0,,microscopy
90,Dinophysis brevisulcus,0.0,,microscopy
93,Dinophysis brevisulcus,20.0,,microscopy
95,Dinophysis brevisulcus,0.0,,microscopy
97,Dinophysis brevisulcus,0.0,,microscopy
100,Dinophysis brevisulcus,20.0,,microscopy
102,Dinophysis brevisulcus,20.0,,microscopy
105,Dinophysis brevisulcus,0.0,,microscopy
108,Dinophysis brevisulcus,0.0,,microscopy
110,Dinophysis brevisulcus,0.0,,microscopy
112,Dinophysis brevisulcus,0.0,,microscopy
6,Dinophysis favus,0.0,,microscopy
9,Dinophysis favus,0.0,,microscopy
11,Dinophysis favus,0.0,,microscopy
15,Dinophysis favus,0.0,,microscopy
16,Dinophysis favus,0.0,,microscopy
20,Dinophysis favus,0.0,,microscopy
21,Dinophysis favus,0.0,,microscopy
23,Dinophysis favus,0.0,,microscopy
26,Dinophysis favus,0.0,,microscopy
29,Dinophysis favus,0.0,,microscopy
31,Dinophysis favus,20.0,,microscopy
33,Dinophysis favus,20.0,,microscopy
36,Dinophysis favus,0.0,,microscopy
39,Dinophysis favus,0.0,,microscopy
41,Dinophysis favus,0.0,,microscopy
44,Dinophysis favus,0.0,,microscopy
46,Dinophysis favus,0.0,,microscopy
49,Dinophysis favus,0.0,,microscopy
51,Dinophysis favus,0.0,,microscopy
55,Dinophysis favus,0.0,,microscopy
58,Dinophysis favus,0.0,,microscopy
60,Dinophysis favus,0.0,,microscopy
63,Dinophysis favus,0.0,,microscopy
65,Dinophysis favus,0.0,,microscopy
69,Dinophysis favus,0.0,,microscopy
70,Dinophysis favus,0.0,,microscopy
73,Dinophysis favus,0.0,,microscopy
75,Dinophysis favus,0.0,,microscopy
78,Dinophysis favus,0.0,,microscopy
80,Dinophysis favus,0.0,,microscopy
84,Dinophysis favus,0.0,,microscopy
85,Dinophysis favus,0.0,,microscopy
87,Dinophysis favus,0.0,,microscopy
90,Dinophysis favus,0.0,,microscopy
93,Dinophysis favus,0.0,,microscopy
95,Dinophysis favus,0.0,,microscopy
97,Dinophysis favus,0.0,,microscopy
100,Dinophysis favus,100.0,,microscopy
102,Dinophysis favus,60.0,,microscopy
105,Dinophysis favus,0.0,,microscopy
108,Dinophysis favus,0.0,,microscopy
110,Dinophysis favus,0.0,,microscopy
112,Dinophysis favus,0.0,,microscopy
6,Dinophysis parvula,0.0,,microscopy
9,Dinophysis parvula,0.0,,microscopy
11,Dinophysis parvula,0.0,,microscopy
15,Dinophysis parvula,0.0,,microscopy
16,Dinophysis parvula,20.0,,microscopy
20,Dinophysis parvula,20.0,,microscopy
21,Dinophysis parvula,0.0,,microscopy
23,Dinophysis parvula,0.0,,microscopy
26,Dinophysis parvula,20.0,,microscopy
29,Dinophysis parvula,0.0,,microscopy
31,Dinophysis parvula,0.0,,microscopy
33,Dinophysis parvula,0.0,,microscopy
36,Dinophysis parvula,0.0,,microscopy
39,Dinophysis parvula,0.0,,microscopy
41,Dinophysis parvula,0.0,,microscopy
44,Dinophysis parvula,0.0,,microscopy
46,Dinophysis parvula,0.0,,microscopy
49,Dinophysis parvula,0.0,,microscopy
51,Dinophysis parvula,0.0,,microscopy
55,Dinophysis parvula,0.0,,microscopy
58,Dinophysis parvula,0.0,,microscopy
60,Dinophysis parvula,0.0,,microscopy
63,Dinophysis parvula,0.0,,microscopy
65,Dinophysis parvula,0.0,,microscopy
69,Dinophysis parvula,0.0,,microscopy
70,Dinophysis parvula,0.0,,microscopy
73,Dinophysis parvula,0.0,,microscopy
75,Dinophysis parvula,0.0,,microscopy
78,Dinophysis parvula,0.0,,microscopy
80,Dinophysis parvula,0.0,,microscopy
84,Dinophysis parvula,0.0,,microscopy
85,Dinophysis parvula,0.0,,microscopy
87,Dinophysis parvula,0.0,,microscopy
90,Dinophysis parvula,0.0,,microscopy
93,Dinophysis parvula,0.0,,microscopy
95,Dinophysis parvula,0.0,,microscopy
97,Dinophysis parvula,0.0,,microscopy
100,Dinophysis parvula,0.0,,microscopy
102,Dinophysis parvula,0.0,,microscopy
105,Dinophysis parvula,0.0,,microscopy
108,Dinophysis parvula,0.0,,microscopy
110,Dinophysis parvula,0.0,,microscopy
112,Dinophysis parvula,0.0,,microscopy
6,Gonyaulax,0.0,,microscopy
9,Gonyaulax,0.0,,microscopy
11,Gonyaulax,0.0,,microscopy
15,Gonyaulax,0.0,,microscopy
16,Gonyaulax,0.0,,microscopy
20,Gonyaulax,0.0,,microscopy
21,Gonyaulax,0.0,,microscopy
23,Gonyaulax,20.0,,microscopy
26,Gonyaulax,0.0,,microscopy
29,Gonyaulax,0.0,,microscopy
31,Gonyaulax,0.0,,microscopy
33,Gonyaulax,0.0,,microscopy
36,Gonyaulax,0.0,,microscopy
39,Gonyaulax,0.0,,microscopy
41,Gonyaulax,0.0,,microscopy
44,Gonyaulax,0.0,,microscopy
46,Gonyaulax,0.0,,microscopy
49,Gonyaulax,0.0,,microscopy
51,Gonyaulax,0.0,,microscopy
55,Gonyaulax,0.0,,microscopy
58,Gonyaulax,0.0,,microscopy
60,Gonyaulax,0.0,,microscopy
63,Gonyaulax,40.0,,microscopy
65,Gonyaulax,80.0,,microscopy
69,Gonyaulax,0.0,,microscopy
70,Gonyaulax,0.0,,microscopy
73,Gonyaulax,0.0,,microscopy
75,Gonyaulax,0.0,,microscopy
78,Gonyaulax,0.0,,microscopy
80,Gonyaulax,0.0,,microscopy
84,Gonyaulax,0.0,,microscopy
85,Gonyaulax,0.0,,microscopy
87,Gonyaulax,0.0,,microscopy
90,Gonyaulax,0.0,,microscopy
93,Gonyaulax,0.0,,microscopy
95,Gonyaulax,0.0,,microscopy
97,Gonyaulax,0.0,,microscopy
100,Gonyaulax,120.0,,microscopy
102,Gonyaulax,240.0,,microscopy
105,Gonyaulax,160.0,,microscopy
108,Gonyaulax,0.0,,microscopy
110,Gonyaulax,0.0,,microscopy
112,Gonyaulax,0.0,,microscopy
6,Gonyaulax milneri,0.0,,microscopy
9,Gonyaulax milneri,0.0,,microscopy
11,Gonyaulax milneri,20.0,,microscopy
15,Gonyaulax milneri,0.0,,microscopy
16,Gonyaulax milneri,0.0,,microscopy
20,Gonyaulax milneri,0.0,,microscopy
21,Gonyaulax milneri,0.0,,microscopy
23,Gonyaulax milneri,0.0,,microscopy
26,Gonyaulax milneri,0.0,,microscopy
29,Gonyaulax milneri,0.0,,microscopy
31,Gonyaulax milneri,0.0,,microscopy
33,Gonyaulax milneri,0.0,,microscopy
36,Gonyaulax milneri,0.0,,microscopy
39,Gonyaulax milneri,0.0,,microscopy
41,Gonyaulax milneri,0.0,,microscopy
44,Gonyaulax milneri,0.0,,microscopy
46,Gonyaulax milneri,0.0,,microscopy
49,Gonyaulax milneri,0.0,,microscopy
51,Gonyaulax milneri,0.0,,microscopy
55,Gonyaulax milneri,0.0,,microscopy
58,Gonyaulax milneri,0.0,,microscopy
60,Gonyaulax milneri,0.0,,microscopy
63,Gonyaulax milneri,0.0,,microscopy
65,Gonyaulax milneri,0.0,,microscopy
69,Gonyaulax milneri,0.0,,microscopy
70,Gonyaulax milneri,0.0,,microscopy
73,Gonyaulax milneri,0.0,,microscopy
75,Gonyaulax milneri,0.0,,microscopy
78,Gonyaulax milneri,0.0,,microscopy
80,Gonyaulax milneri,0.0,,microscopy
84,Gonyaulax milneri,0.0,,microscopy
85,Gonyaulax milneri,0.0,,microscopy
87,Gonyaulax milneri,0.0,,microscopy
90,Gonyaulax milneri,0.0,,microscopy
93,Gonyaulax milneri,0.0,,microscopy
95,Gonyaulax milneri,0.0,,microscopy
97,Gonyaulax milneri,0.0,,microscopy
100,Gonyaulax milneri,0.0,,microscopy
102,Gonyaulax milneri,0.0,,microscopy
105,Gonyaulax milneri,0.0,,microscopy
108,Gonyaulax milneri,0.0,,microscopy
110,Gonyaulax milneri,0.0,,microscopy
112,Gonyaulax milneri,0.0,,microscopy
6,Gonyaulax polygramma,0.0,,microscopy
9,Gonyaulax polygramma,0.0,,microscopy
11,Gonyaulax polygramma,0.0,,microscopy
15,Gonyaulax polygramma,0.0,,microscopy
16,Gonyaulax polygramma,0.0,,microscopy
20,Gonyaulax polygramma,0.0,,microscopy
21,Gonyaulax polygramma,0.0,,microscopy
23,Gonyaulax polygramma,0.0,,microscopy
26,Gonyaulax polygramma,0.0,,microscopy
29,Gonyaulax polygramma,0.0,,microscopy
31,Gonyaulax polygramma,0.0,,microscopy
33,Gonyaulax polygramma,0.0,,microscopy
36,Gonyaulax polygramma,0.0,,microscopy
39,Gonyaulax polygramma,0.0,,microscopy
41,Gonyaulax polygramma,0.0,,microscopy
44,Gonyaulax polygramma,0.0,,microscopy
46,Gonyaulax polygramma,0.0,,microscopy
49,Gonyaulax polygramma,0.0,,microscopy
51,Gonyaulax polygramma,0.0,,microscopy
55,Gonyaulax polygramma,0.0,,microscopy
58,Gonyaulax polygramma,0.0,,microscopy
60,Gonyaulax polygramma,0.0,,microscopy
63,Gonyaulax polygramma,0.0,,microscopy
65,Gonyaulax polygramma,0.0,,microscopy
69,Gonyaulax polygramma,0.0,,microscopy
70,Gonyaulax polygramma,0.0,,microscopy
73,Gonyaulax polygramma,0.0,,microscopy
75,Gonyaulax polygramma,0.0,,microscopy
78,Gonyaulax polygramma,0.0,,microscopy
80,Gonyaulax polygramma,160.0,,microscopy
84,Gonyaulax polygramma,0.0,,microscopy
85,Gonyaulax polygramma,0.0,,microscopy
87,Gonyaulax polygramma,0.0,,microscopy
90,Gonyaulax polygramma,0.0,,microscopy
93,Gonyaulax polygramma,0.0,,microscopy
95,Gonyaulax polygramma,0.0,,microscopy
97,Gonyaulax polygramma,0.0,,microscopy
100,Gonyaulax polygramma,0.0,,microscopy
102,Gonyaulax polygramma,80.0,,microscopy
105,Gonyaulax polygramma,0.0,,microscopy
108,Gonyaulax polygramma,0.0,,microscopy
110,Gonyaulax polygramma,0.0,,microscopy
112,Gonyaulax polygramma,0.0,,microscopy
6,Gonyaulax spinifera,0.0,,microscopy
9,Gonyaulax spinifera,0.0,,microscopy
11,Gonyaulax spinifera,80.0,,microscopy
15,Gonyaulax spinifera,0.0,,microscopy
16,Gonyaulax spinifera,0.0,,microscopy
20,Gonyaulax spinifera,0.0,,microscopy
21,Gonyaulax spinifera,0.0,,microscopy
23,Gonyaulax spinifera,0.0,,microscopy
26,Gonyaulax spinifera,0.0,,microscopy
29,Gonyaulax spinifera,0.0,,microscopy
31,Gonyaulax spinifera,20.0,,microscopy
33,Gonyaulax spinifera,0.0,,microscopy
36,Gonyaulax spinifera,0.0,,microscopy
39,Gonyaulax spinifera,0.0,,microscopy
41,Gonyaulax spinifera,0.0,,microscopy
44,Gonyaulax spinifera,0.0,,microscopy
46,Gonyaulax spinifera,0.0,,microscopy
49,Gonyaulax spinifera,0.0,,microscopy
51,Gonyaulax spinifera,0.0,,microscopy
55,Gonyaulax spinifera,0.0,,microscopy
58,Gonyaulax spinifera,0.0,,microscopy
60,Gonyaulax spinifera,0.0,,microscopy
63,Gonyaulax spinifera,0.0,,microscopy
65,Gonyaulax spinifera,0.0,,microscopy
69,Gonyaulax spinifera,0.0,,microscopy
70,Gonyaulax spinifera,0.0,,microscopy
73,Gonyaulax spinifera,0.0,,microscopy
75,Gonyaulax spinifera,0.0,,microscopy
78,Gonyaulax spinifera,0.0,,microscopy
80,Gonyaulax spinifera,0.0,,microscopy
84,Gonyaulax spinifera,0.0,,microscopy
85,Gonyaulax spinifera,0.0,,microscopy
87,Gonyaulax spinifera,0.0,,microscopy
90,Gonyaulax spinifera,0.0,,microscopy
93,Gonyaulax spinifera,0.0,,microscopy
95,Gonyaulax spinifera,0.0,,microscopy
97,Gonyaulax spinifera,0.0,,microscopy
100,Gonyaulax spinifera,0.0,,microscopy
102,Gonyaulax spinifera,0.0,,microscopy
105,Gonyaulax spinifera,0.0,,microscopy
108,Gonyaulax spinifera,0.0,,microscopy
110,Gonyaulax spinifera,0.0,,microscopy
112,Gonyaulax spinifera,0.0,,microscopy
6,Gymnodinium,560.0,,microscopy
9,Gymnodinium,80.0,,microscopy
11,Gymnodinium,640.0,,microscopy
15,Gymnodinium,240.0,,microscopy
16,Gymnodinium,0.0,,microscopy
20,Gymnodinium,0.0,,microscopy
21,Gymnodinium,400.0,,microscopy
23,Gymnodinium,80.0,,microscopy
26,Gymnodinium,240.0,,microscopy
29,Gymnodinium,0.0,,microscopy
31,Gymnodinium,0.0,,microscopy
33,Gymnodinium,0.0,,microscopy
36,Gymnodinium,0.0,,microscopy
39,Gymnodinium,0.0,,microscopy
41,Gymnodinium,0.0,,microscopy
44,Gymnodinium,0.0,,microscopy
46,Gymnodinium,320.0,,microscopy
49,Gymnodinium,160.0,,microscopy
51,Gymnodinium,640.0,,microscopy
55,Gymnodinium,0.0,,microscopy
58,Gymnodinium,0.0,,microscopy
60,Gymnodinium,240.0,,microscopy
63,Gymnodinium,120.0,,microscopy
65,Gymnodinium,560.0,,microscopy
69,Gymnodinium,160.0,,microscopy
70,Gymnodinium,1120.0,,microscopy
73,Gymnodinium,240.0,,microscopy
75,Gymnodinium,2240.0,,microscopy
78,Gymnodinium,240.0,,microscopy
80,Gymnodinium,560.0,,microscopy
84,Gymnodinium,240.0,,microscopy
85,Gymnodinium,320.0,,microscopy
87,Gymnodinium,0.0,,microscopy
90,Gymnodinium,400.0,,microscopy
93,Gymnodinium,0.0,,microscopy
95,Gymnodinium,0.0,,microscopy
97,Gymnodinium,0.0,,microscopy
100,Gymnodinium,0.0,,microscopy
102,Gymnodinium,0.0,,microscopy
105,Gymnodinium,0.0,,microscopy
108,Gymnodinium,0.0,,microscopy
110,Gymnodinium,0.0,,microscopy
112,Gymnodinium,0.0,,microscopy
6,Gymnodinium,19760.0,,microscopy
9,Gymnodinium,640.0,,microscopy
11,Gymnodinium,0.0,,microscopy
15,Gymnodinium,0.0,,microscopy
16,Gymnodinium,1040.0,,microscopy
20,Gymnodinium,80.0,,microscopy
21,Gymnodinium,1520.0,,microscopy
23,Gymnodinium,400.0,,microscopy
26,Gymnodinium,880.0,,microscopy
29,Gymnodinium,720.0,,microscopy
31,Gymnodinium,320.0,,microscopy
33,Gymnodinium,640.0,,microscopy
36,Gymnodinium,1840.0,,microscopy
39,Gymnodinium,160.0,,microscopy
41,Gymnodinium,2240.0,,microscopy
44,Gymnodinium,0.0,,microscopy
46,Gymnodinium,1280.0,,microscopy
49,Gymnodinium,560.0,,microscopy
51,Gymnodinium,400.0,,microscopy
55,Gymnodinium,2400.0,,microscopy
58,Gymnodinium,320.0,,microscopy
60,Gymnodinium,1200.0,,microscopy
63,Gymnodinium,640.0,,microscopy
65,Gymnodinium,640.0,,microscopy
69,Gymnodinium,80.0,,microscopy
70,Gymnodinium,1280.0,,microscopy
73,Gymnodinium,320.0,,microscopy
75,Gymnodinium,1520.0,,microscopy
78,Gymnodinium,80.0,,microscopy
80,Gymnodinium,2480.0,,microscopy
84,Gymnodinium,320.0,,microscopy
85,Gymnodinium,320.0,,microscopy
87,Gymnodinium,800.0,,microscopy
90,Gymnodinium,320.0,,microscopy
93,Gymnodinium,320.0,,microscopy
95,Gymnodinium,560.0,,microscopy
97,Gymnodinium,240.0,,microscopy
100,Gymnodinium,160.0,,microscopy
102,Gymnodinium,0.0,,microscopy
105,Gymnodinium,480.0,,microscopy
108,Gymnodinium,720.0,,microscopy
110,Gymnodinium,0.0,,microscopy
112,Gymnodinium,0.0,,microscopy
6,Gyrodinium britannia,40.0,,microscopy
9,Gyrodinium britannia,0.0,,microscopy
11,Gyrodinium britannia,0.0,,microscopy
15,Gyrodinium britannia,0.0,,microscopy
16,Gyrodinium britannia,0.0,,microscopy
20,Gyrodinium britannia,0.0,,microscopy
21,Gyrodinium britannia,0.0,,microscopy
23,Gyrodinium britannia,0.0,,microscopy
26,Gyrodinium britannia,0.0,,microscopy
29,Gyrodinium britannia,0.0,,microscopy
31,Gyrodinium britannia,0.0,,microscopy
33,Gyrodinium britannia,0.0,,microscopy
36,Gyrodinium britannia,0.0,,microscopy
39,Gyrodinium britannia,20.0,,microscopy
41,Gyrodinium britannia,80.0,,microscopy
44,Gyrodinium britannia,0.0,,microscopy
46,Gyrodinium britannia,0.0,,microscopy
49,Gyrodinium britannia,0.0,,microscopy
51,Gyrodinium britannia,0.0,,microscopy
55,Gyrodinium britannia,0.0,,microscopy
58,Gyrodinium britannia,0.0,,microscopy
60,Gyrodinium britannia,0.0,,microscopy
63,Gyrodinium britannia,0.0,,microscopy
65,Gyrodinium britannia,0.0,,microscopy
69,Gyrodinium britannia,0.0,,microscopy
70,Gyrodinium britannia,0.0,,microscopy
73,Gyrodinium britannia,0.0,,microscopy
75,Gyrodinium britannia,0.0,,microscopy
78,Gyrodinium britannia,0.0,,microscopy
80,Gyrodinium britannia,0.0,,microscopy
84,Gyrodinium britannia,0.0,,microscopy
85,Gyrodinium britannia,0.0,,microscopy
87,Gyrodinium britannia,0.0,,microscopy
90,Gyrodinium britannia,0.0,,microscopy
93,Gyrodinium britannia,0.0,,microscopy
95,Gyrodinium britannia,0.0,,microscopy
97,Gyrodinium britannia,0.0,,microscopy
100,Gyrodinium britannia,0.0,,microscopy
102,Gyrodinium britannia,0.0,,microscopy
105,Gyrodinium britannia,0.0,,microscopy
108,Gyrodinium britannia,0.0,,microscopy
110,Gyrodinium britannia,2000.0,,microscopy
112,Gyrodinium britannia,880.0,,microscopy
6,Gyrodinium falcatum,0.0,,microscopy
9,Gyrodinium falcatum,0.0,,microscopy
11,Gyrodinium falcatum,0.0,,microscopy
15,Gyrodinium falcatum,0.0,,microscopy
16,Gyrodinium falcatum,0.0,,microscopy
20,Gyrodinium falcatum,0.0,,microscopy
21,Gyrodinium falcatum,0.0,,microscopy
23,Gyrodinium falcatum,0.0,,microscopy
26,Gyrodinium falcatum,0.0,,microscopy
29,Gyrodinium falcatum,0.0,,microscopy
31,Gyrodinium falcatum,20.0,,microscopy
33,Gyrodinium falcatum,0.0,,microscopy
36,Gyrodinium falcatum,0.0,,microscopy
39,Gyrodinium falcatum,0.0,,microscopy
41,Gyrodinium falcatum,0.0,,microscopy
44,Gyrodinium falcatum,0.0,,microscopy
46,Gyrodinium falcatum,0.0,,microscopy
49,Gyrodinium falcatum,0.0,,microscopy
51,Gyrodinium falcatum,0.0,,microscopy
55,Gyrodinium falcatum,0.0,,microscopy
58,Gyrodinium falcatum,0.0,,microscopy
60,Gyrodinium falcatum,0.0,,microscopy
63,Gyrodinium falcatum,0.0,,microscopy
65,Gyrodinium falcatum,0.0,,microscopy
69,Gyrodinium falcatum,0.0,,microscopy
70,Gyrodinium falcatum,0.0,,microscopy
73,Gyrodinium falcatum,0.0,,microscopy
75,Gyrodinium falcatum,0.0,,microscopy
78,Gyrodinium falcatum,0.0,,microscopy
80,Gyrodinium falcatum,0.0,,microscopy
84,Gyrodinium falcatum,0.0,,microscopy
85,Gyrodinium falcatum,20.0,,microscopy
87,Gyrodinium falcatum,0.0,,microscopy
90,Gyrodinium falcatum,0.0,,microscopy
93,Gyrodinium falcatum,0.0,,microscopy
95,Gyrodinium falcatum,0.0,,microscopy
97,Gyrodinium falcatum,0.0,,microscopy
100,Gyrodinium falcatum,0.0,,microscopy
102,Gyrodinium falcatum,0.0,,microscopy
105,Gyrodinium falcatum,0.0,,microscopy
108,Gyrodinium falcatum,0.0,,microscopy
110,Gyrodinium falcatum,0.0,,microscopy
112,Gyrodinium falcatum,0.0,,microscopy
6,Gyrodinium glaucum,880.0,,microscopy
9,Gyrodinium glaucum,1440.0,,microscopy
11,Gyrodinium glaucum,1120.0,,microscopy
15,Gyrodinium glaucum,1200.0,,microscopy
16,Gyrodinium glaucum,1600.0,,microscopy
20,Gyrodinium glaucum,1120.0,,microscopy
21,Gyrodinium glaucum,2080.0,,microscopy
23,Gyrodinium glaucum,800.0,,microscopy
26,Gyrodinium glaucum,2720.0,,microscopy
29,Gyrodinium glaucum,2880.0,,microscopy
31,Gyrodinium glaucum,320.0,,microscopy
33,Gyrodinium glaucum,160.0,,microscopy
36,Gyrodinium glaucum,960.0,,microscopy
39,Gyrodinium glaucum,320.0,,microscopy
41,Gyrodinium glaucum,1920.0,,microscopy
44,Gyrodinium glaucum,880.0,,microscopy
46,Gyrodinium glaucum,1760.0,,microscopy
49,Gyrodinium glaucum,2240.0,,microscopy
51,Gyrodinium glaucum,1760.0,,microscopy
55,Gyrodinium glaucum,960.0,,microscopy
58,Gyrodinium glaucum,560.0,,microscopy
60,Gyrodinium glaucum,2240.0,,microscopy
63,Gyrodinium glaucum,1360.0,,microscopy
65,Gyrodinium glaucum,1120.0,,microscopy
69,Gyrodinium glaucum,1360.0,,microscopy
70,Gyrodinium glaucum,2640.0,,microscopy
73,Gyrodinium glaucum,880.0,,microscopy
75,Gyrodinium glaucum,1280.0,,microscopy
78,Gyrodinium glaucum,240.0,,microscopy
80,Gyrodinium glaucum,1760.0,,microscopy
84,Gyrodinium glaucum,960.0,,microscopy
85,Gyrodinium glaucum,1440.0,,microscopy
87,Gyrodinium glaucum,720.0,,microscopy
90,Gyrodinium glaucum,2560.0,,microscopy
93,Gyrodinium glaucum,880.0,,microscopy
95,Gyrodinium glaucum,1280.0,,microscopy
97,Gyrodinium glaucum,960.0,,microscopy
100,Gyrodinium glaucum,0.0,,microscopy
102,Gyrodinium glaucum,0.0,,microscopy
105,Gyrodinium glaucum,0.0,,microscopy
108,Gyrodinium glaucum,1360.0,,microscopy
110,Gyrodinium glaucum,5520.0,,microscopy
112,Gyrodinium glaucum,8000.0,,microscopy
6,Eucampia antarctica,0.0,,microscopy
9,Eucampia antarctica,0.0,,microscopy
11,Eucampia antarctica,0.0,,microscopy
15,Eucampia antarctica,0.0,,microscopy
16,Eucampia antarctica,0.0,,microscopy
20,Eucampia antarctica,0.0,,microscopy
21,Eucampia antarctica,0.0,,microscopy
23,Eucampia antarctica,0.0,,microscopy
26,Eucampia antarctica,0.0,,microscopy
29,Eucampia antarctica,0.0,,microscopy
31,Eucampia antarctica,0.0,,microscopy
33,Eucampia antarctica,0.0,,microscopy
36,Eucampia antarctica,0.0,,microscopy
39,Eucampia antarctica,0.0,,microscopy
41,Eucampia antarctica,0.0,,microscopy
44,Eucampia antarctica,0.0,,microscopy
46,Eucampia antarctica,0.0,,microscopy
49,Eucampia antarctica,0.0,,microscopy
51,Eucampia antarctica,0.0,,microscopy
55,Eucampia antarctica,0.0,,microscopy
58,Eucampia antarctica,0.0,,microscopy
60,Eucampia antarctica,0.0,,microscopy
63,Eucampia antarctica,0.0,,microscopy
65,Eucampia antarctica,0.0,,microscopy
69,Eucampia antarctica,0.0,,microscopy
70,Eucampia antarctica,0.0,,microscopy
73,Eucampia antarctica,0.0,,microscopy
75,Eucampia antarctica,0.0,,microscopy
78,Eucampia antarctica,0.0,,microscopy
80,Eucampia antarctica,0.0,,microscopy
84,Eucampia antarctica,0.0,,microscopy
85,Eucampia antarctica,0.0,,microscopy
87,Eucampia antarctica,0.0,,microscopy
90,Eucampia antarctica,0.0,,microscopy
93,Eucampia antarctica,0.0,,microscopy
95,Eucampia antarctica,0.0,,microscopy
97,Eucampia antarctica,0.0,,microscopy
100,Eucampia antarctica,3000.0,,microscopy
102,Eucampia antarctica,9000.0,,microscopy
105,Eucampia antarctica,0.0,,microscopy
108,Eucampia antarctica,0.0,,microscopy
110,Eucampia antarctica,1000.0,,microscopy
112,Eucampia antarctica,0.0,,microscopy
6,Heteraulacus,0.0,,microscopy
9,Heteraulacus,20.0,,microscopy
11,Heteraulacus,0.0,,microscopy
15,Heteraulacus,0.0,,microscopy
16,Heteraulacus,0.0,,microscopy
20,Heteraulacus,0.0,,microscopy
21,Heteraulacus,0.0,,microscopy
23,Heteraulacus,0.0,,microscopy
26,Heteraulacus,0.0,,microscopy
29,Heteraulacus,0.0,,microscopy
31,Heteraulacus,0.0,,microscopy
33,Heteraulacus,0.0,,microscopy
36,Heteraulacus,0.0,,microscopy
39,Heteraulacus,0.0,,microscopy
41,Heteraulacus,0.0,,microscopy
44,Heteraulacus,0.0,,microscopy
46,Heteraulacus,0.0,,microscopy
49,Heteraulacus,0.0,,microscopy
51,Heteraulacus,0.0,,microscopy
55,Heteraulacus,0.0,,microscopy
58,Heteraulacus,0.0,,microscopy
60,Heteraulacus,0.0,,microscopy
63,Heteraulacus,0.0,,microscopy
65,Heteraulacus,0.0,,microscopy
69,Heteraulacus,0.0,,microscopy
70,Heteraulacus,0.0,,microscopy
73,Heteraulacus,0.0,,microscopy
